txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
15644,c20ad4,BTC,2020-03-12T00:00:00.000Z,SELL,4.06960027621924,0.3,2020-03-12T22:34:15.454Z
15645,167909,BTC,2020-03-12T00:00:00.000Z,BUY,8.20642658759294,0.1,2020-03-12T23:01:34.815Z
15646,c20ad4,BTC,2020-03-12T00:00:00.000Z,BUY,3.16841724758579,0.3,2020-03-12T23:55:59.178Z
15647,6512bd,ETH,2020-03-13T00:00:00.000Z,BUY,1.21373747492601,0.3,2020-03-13T01:28:25.396Z
15648,45c48c,ETH,2020-03-13T00:00:00.000Z,BUY,7.61168692618572,0.3,2020-03-13T03:13:48.214Z
15649,c4ca42,BTC,2020-03-13T00:00:00.000Z,BUY,7.42365657813014,0.3,2020-03-13T09:41:57.278Z
15650,8f14e4,ETH,2020-03-13T00:00:00.000Z,BUY,2.15267735579484,0.3,2020-03-13T12:31:37.237Z
15651,8f14e4,ETH,2020-03-13T00:00:00.000Z,BUY,5.20827444582178,0.3,2020-03-13T13:10:28.227Z
15652,e4da3b,BTC,2020-03-13T00:00:00.000Z,BUY,7.82906872984842,0.3,2020-03-13T14:08:18.145Z
15653,c4ca42,ETH,2020-03-13T00:00:00.000Z,BUY,3.30296815820606,0.18,2020-03-13T16:07:51.355Z
15654,45c48c,BTC,2020-03-13T00:00:00.000Z,BUY,6.50967829148403,0.3,2020-03-13T16:39:27.872Z
15655,6512bd,BTC,2020-03-13T00:00:00.000Z,BUY,7.89986690878944,0.3,2020-03-13T17:47:51.173Z
15656,aab323,ETH,2020-03-13T00:00:00.000Z,BUY,0.742154620419946,0.3,2020-03-13T17:59:17.270Z
15657,e4da3b,ETH,2020-03-13T00:00:00.000Z,BUY,8.12696794571774,0.3,2020-03-13T18:35:08.412Z
15658,c9f0f8,ETH,2020-03-13T00:00:00.000Z,BUY,2.02361241933264,0.3,2020-03-13T18:38:51.913Z
15659,c20ad4,ETH,2020-03-13T00:00:00.000Z,BUY,7.29395093875613,0.3,2020-03-13T23:33:34.186Z
15660,a87ff6,BTC,2020-03-14T00:00:00.000Z,BUY,1.56677226001396,0.3,2020-03-14T00:22:32.743Z
15661,c4ca42,ETH,2020-03-14T00:00:00.000Z,BUY,9.19984698960288,0.3,2020-03-14T00:36:36.069Z
15662,45c48c,BTC,2020-03-14T00:00:00.000Z,BUY,8.10077239097186,0.3,2020-03-14T01:09:15.116Z
15663,c81e72,ETH,2020-03-14T00:00:00.000Z,BUY,5.58460461348592,0.3,2020-03-14T01:51:18.833Z
15664,c9f0f8,BTC,2020-03-14T00:00:00.000Z,BUY,8.31539191315063,0.3,2020-03-14T01:56:31.906Z
15665,167909,BTC,2020-03-14T00:00:00.000Z,BUY,4.62794784877669,0.3,2020-03-14T02:40:44.399Z
15666,167909,ETH,2020-03-14T00:00:00.000Z,SELL,4.46699928165433,0.22,2020-03-14T02:44:09.251Z
15667,c20ad4,ETH,2020-03-14T00:00:00.000Z,SELL,2.83087906263869,0.2,2020-03-14T08:14:43.886Z
15668,c9f0f8,BTC,2020-03-14T00:00:00.000Z,BUY,5.23711417539015,0.3,2020-03-14T10:00:51.450Z
15669,d3d944,BTC,2020-03-14T00:00:00.000Z,BUY,9.51804283003124,0.3,2020-03-14T12:30:27.774Z
15670,d3d944,ETH,2020-03-14T00:00:00.000Z,BUY,7.97949399657885,0.3,2020-03-14T13:59:09.416Z
15671,c51ce4,BTC,2020-03-14T00:00:00.000Z,SELL,6.20912293191463,0.3,2020-03-14T18:53:14.474Z
15672,c81e72,BTC,2020-03-14T00:00:00.000Z,BUY,7.09566912897028,0.3,2020-03-14T21:59:42.608Z
15673,8f14e4,BTC,2020-03-14T00:00:00.000Z,BUY,2.59799180116698,0.3,2020-03-14T22:51:30.747Z
15674,45c48c,BTC,2020-03-14T00:00:00.000Z,BUY,7.62300755684006,0.3,2020-03-14T23:45:45.406Z
15675,45c48c,BTC,2020-03-15T00:00:00.000Z,BUY,1.50253264359005,0.25,2020-03-15T00:40:54.720Z
15676,c51ce4,BTC,2020-03-15T00:00:00.000Z,SELL,7.57209442677517,0.3,2020-03-15T01:12:41.212Z
15677,c9f0f8,BTC,2020-03-15T00:00:00.000Z,BUY,1.84619570296203,0.3,2020-03-15T05:01:00.438Z
15678,c51ce4,BTC,2020-03-15T00:00:00.000Z,BUY,9.87781138714386,0.24,2020-03-15T05:35:11.685Z
15679,d3d944,BTC,2020-03-15T00:00:00.000Z,BUY,5.07056561129236,0.3,2020-03-15T08:40:12.503Z
15680,6512bd,ETH,2020-03-15T00:00:00.000Z,BUY,4.16679205857623,0.3,2020-03-15T10:47:37.876Z
15681,aab323,BTC,2020-03-15T00:00:00.000Z,BUY,7.94078648905593,0.16,2020-03-15T12:03:53.131Z
15682,c51ce4,ETH,2020-03-15T00:00:00.000Z,BUY,9.51865208274778,0.15,2020-03-15T16:57:24.457Z
15683,a87ff6,BTC,2020-03-15T00:00:00.000Z,BUY,6.50844987603808,0.3,2020-03-15T17:41:20.861Z
15684,d3d944,ETH,2020-03-15T00:00:00.000Z,BUY,0.784008027583845,0.19,2020-03-15T23:05:43.106Z
15685,c4ca42,ETH,2020-03-16T00:00:00.000Z,BUY,9.77628233274668,0.3,2020-03-16T02:21:18.311Z
15686,8f14e4,ETH,2020-03-16T00:00:00.000Z,BUY,1.23201195696932,0.15,2020-03-16T02:37:58.533Z
15687,6512bd,ETH,2020-03-16T00:00:00.000Z,SELL,3.27929272854593,0.3,2020-03-16T04:51:11.219Z
15688,c4ca42,ETH,2020-03-16T00:00:00.000Z,BUY,9.99149964184067,0.03,2020-03-16T07:35:32.224Z
15689,e4da3b,ETH,2020-03-16T00:00:00.000Z,BUY,2.99528855922805,0.3,2020-03-16T09:25:53.676Z
15690,eccbc8,ETH,2020-03-16T00:00:00.000Z,SELL,1.69087220008596,0.17,2020-03-16T09:45:10.557Z
15691,c4ca42,BTC,2020-03-16T00:00:00.000Z,BUY,6.9897318828183,0.3,2020-03-16T11:41:26.236Z
15692,167909,ETH,2020-03-16T00:00:00.000Z,BUY,7.26464034557868,0.05,2020-03-16T12:05:36.355Z
15693,c20ad4,BTC,2020-03-16T00:00:00.000Z,BUY,9.32381189228632,0.3,2020-03-16T12:40:35.871Z
15694,c81e72,ETH,2020-03-16T00:00:00.000Z,BUY,4.49594897495682,0.3,2020-03-16T13:40:30.973Z
15695,c4ca42,BTC,2020-03-16T00:00:00.000Z,BUY,9.40302400907516,0.3,2020-03-16T17:17:27.110Z
15696,8f14e4,BTC,2020-03-16T00:00:00.000Z,BUY,5.86055727653889,0.3,2020-03-16T19:03:53.765Z
15697,45c48c,ETH,2020-03-16T00:00:00.000Z,BUY,9.48604484853416,0.3,2020-03-16T20:44:45.706Z
15698,c81e72,ETH,2020-03-17T00:00:00.000Z,BUY,7.13185237403064,0.17,2020-03-17T01:56:45.977Z
15699,c4ca42,BTC,2020-03-17T00:00:00.000Z,SELL,4.24972134381104,0.3,2020-03-17T02:32:15.619Z
15700,167909,ETH,2020-03-17T00:00:00.000Z,BUY,9.0109290445432,0.07,2020-03-17T02:50:14.831Z
15701,c81e72,ETH,2020-03-17T00:00:00.000Z,BUY,9.5235658906692,0.3,2020-03-17T05:46:42.068Z
15702,eccbc8,ETH,2020-03-17T00:00:00.000Z,SELL,9.7657146997906,0.28,2020-03-17T07:24:41.112Z
15703,a87ff6,ETH,2020-03-17T00:00:00.000Z,BUY,6.34349584141201,0.3,2020-03-17T08:52:19.096Z
15704,e4da3b,BTC,2020-03-17T00:00:00.000Z,BUY,7.53874017235734,0.3,2020-03-17T10:32:46.157Z
15705,c81e72,BTC,2020-03-17T00:00:00.000Z,SELL,8.66278651795934,0.3,2020-03-17T12:59:40.290Z
15706,167909,BTC,2020-03-17T00:00:00.000Z,BUY,4.20800420960465,0.05,2020-03-17T16:58:53.422Z
15707,e4da3b,BTC,2020-03-17T00:00:00.000Z,SELL,9.93002586513359,0.3,2020-03-17T18:08:07.236Z
15708,aab323,BTC,2020-03-17T00:00:00.000Z,SELL,7.11119477345566,0.09,2020-03-17T18:11:19.655Z
15709,c81e72,ETH,2020-03-17T00:00:00.000Z,BUY,2.20781274018844,0.3,2020-03-17T21:07:41.321Z
15710,c4ca42,ETH,2020-03-17T00:00:00.000Z,BUY,2.842704537636,0.06,2020-03-17T22:33:49.659Z
15711,c81e72,ETH,2020-03-18T00:00:00.000Z,BUY,0.307471762467877,0.06,2020-03-18T00:55:36.200Z
15712,167909,BTC,2020-03-18T00:00:00.000Z,BUY,9.53913130951474,0.3,2020-03-18T02:06:03.022Z
15713,c81e72,BTC,2020-03-18T00:00:00.000Z,BUY,0.777235501461,0.3,2020-03-18T02:15:03.413Z
15714,a87ff6,ETH,2020-03-18T00:00:00.000Z,SELL,8.01814649338031,0.3,2020-03-18T03:16:15.536Z
15715,c51ce4,BTC,2020-03-18T00:00:00.000Z,BUY,5.75472468337242,0.3,2020-03-18T03:51:54.294Z
15716,eccbc8,BTC,2020-03-18T00:00:00.000Z,BUY,3.17602946689089,0.3,2020-03-18T04:46:04.422Z
15717,6512bd,BTC,2020-03-18T00:00:00.000Z,BUY,5.65903313299241,0.3,2020-03-18T06:29:09.945Z
15718,c51ce4,BTC,2020-03-18T00:00:00.000Z,BUY,7.27419078966005,0.3,2020-03-18T11:41:08.901Z
15719,c51ce4,ETH,2020-03-18T00:00:00.000Z,SELL,4.99546630406837,0.07,2020-03-18T16:34:34.541Z
15720,e4da3b,ETH,2020-03-18T00:00:00.000Z,BUY,3.79929049749524,0.22,2020-03-18T17:44:37.025Z
15721,eccbc8,ETH,2020-03-18T00:00:00.000Z,BUY,5.27856545210813,0.3,2020-03-18T18:53:16.934Z
15722,c51ce4,BTC,2020-03-18T00:00:00.000Z,BUY,6.70335041473553,0.3,2020-03-18T20:04:39.451Z
15723,c20ad4,BTC,2020-03-18T00:00:00.000Z,BUY,8.45069367822173,0.3,2020-03-18T22:44:31.390Z
15724,e4da3b,BTC,2020-03-18T00:00:00.000Z,BUY,7.97643636035179,0.3,2020-03-18T23:32:44.194Z
15725,c4ca42,ETH,2020-03-19T00:00:00.000Z,SELL,5.23763252359327,0.3,2020-03-19T00:21:15.999Z
15726,d3d944,BTC,2020-03-19T00:00:00.000Z,BUY,1.4149121894393,0.3,2020-03-19T00:27:36.301Z
15727,c9f0f8,ETH,2020-03-19T00:00:00.000Z,BUY,6.92655689784676,0.3,2020-03-19T00:39:36.943Z
15728,167909,BTC,2020-03-19T00:00:00.000Z,BUY,4.94689801708308,0.3,2020-03-19T02:13:45.229Z
15729,45c48c,ETH,2020-03-19T00:00:00.000Z,BUY,8.94885894502377,0.3,2020-03-19T03:56:35.012Z
15730,c4ca42,BTC,2020-03-19T00:00:00.000Z,BUY,0.228236065984255,0.3,2020-03-19T08:24:34.366Z
15731,c9f0f8,BTC,2020-03-19T00:00:00.000Z,BUY,4.02131147532561,0.21,2020-03-19T10:16:51.785Z
15732,c9f0f8,ETH,2020-03-19T00:00:00.000Z,BUY,7.94722497109152,0.01,2020-03-19T13:26:54.495Z
15733,d3d944,ETH,2020-03-19T00:00:00.000Z,BUY,4.69870550785846,0.14,2020-03-19T16:41:55.389Z
15734,6512bd,BTC,2020-03-19T00:00:00.000Z,BUY,6.97897022738292,0.3,2020-03-19T16:47:12.545Z
15735,c51ce4,ETH,2020-03-19T00:00:00.000Z,BUY,8.86713607616333,0.3,2020-03-19T18:39:27.983Z
15736,c81e72,BTC,2020-03-19T00:00:00.000Z,SELL,1.60974178309079,0.3,2020-03-19T20:59:27.956Z
15737,6512bd,ETH,2020-03-19T00:00:00.000Z,BUY,0.519179270807903,0.3,2020-03-19T21:44:46.863Z
15738,c51ce4,ETH,2020-03-19T00:00:00.000Z,BUY,7.91722630727794,0.3,2020-03-19T21:54:24.352Z
15739,eccbc8,BTC,2020-03-19T00:00:00.000Z,BUY,6.6453344534715,0.3,2020-03-19T23:19:38.510Z
15740,c20ad4,BTC,2020-03-20T00:00:00.000Z,BUY,7.50684608752994,0.3,2020-03-20T00:51:39.029Z
15741,a87ff6,BTC,2020-03-20T00:00:00.000Z,BUY,7.20859618895698,0.3,2020-03-20T00:58:42.277Z
15742,eccbc8,BTC,2020-03-20T00:00:00.000Z,BUY,1.44717430598615,0.04,2020-03-20T02:43:06.667Z
15743,6512bd,BTC,2020-03-20T00:00:00.000Z,BUY,0.181055945091195,0.3,2020-03-20T03:58:06.349Z
15744,d3d944,ETH,2020-03-20T00:00:00.000Z,BUY,7.80046494191165,0.3,2020-03-20T05:15:24.691Z
15745,eccbc8,ETH,2020-03-20T00:00:00.000Z,BUY,3.02790721639848,0.3,2020-03-20T06:40:23.608Z
15746,e4da3b,BTC,2020-03-20T00:00:00.000Z,BUY,8.91192839173254,0.3,2020-03-20T09:23:30.098Z
15747,c20ad4,BTC,2020-03-20T00:00:00.000Z,SELL,4.65276096773689,0.3,2020-03-20T09:55:13.805Z
15748,167909,BTC,2020-03-20T00:00:00.000Z,BUY,6.77591341780793,0.3,2020-03-20T10:49:22.956Z
15749,c4ca42,BTC,2020-03-20T00:00:00.000Z,BUY,9.68832495288186,0.3,2020-03-20T12:10:04.360Z
15750,6512bd,ETH,2020-03-20T00:00:00.000Z,BUY,9.64070638484475,0.3,2020-03-20T12:28:13.385Z
15751,aab323,ETH,2020-03-20T00:00:00.000Z,SELL,1.65733342076262,0.3,2020-03-20T13:14:13.454Z
15752,c51ce4,BTC,2020-03-20T00:00:00.000Z,SELL,7.10088813915579,0.3,2020-03-20T14:06:36.928Z
15753,d3d944,BTC,2020-03-20T00:00:00.000Z,BUY,8.99950222547883,0.3,2020-03-20T15:42:49.629Z
15754,c81e72,BTC,2020-03-20T00:00:00.000Z,SELL,0.748348378947092,0.3,2020-03-20T18:00:04.093Z
15755,d3d944,ETH,2020-03-20T00:00:00.000Z,SELL,8.48694512240858,0.3,2020-03-20T21:36:23.399Z
15756,c81e72,BTC,2020-03-20T00:00:00.000Z,BUY,5.88138802757239,0.3,2020-03-20T21:45:49.192Z
15757,aab323,ETH,2020-03-21T00:00:00.000Z,BUY,5.74534832075404,0.3,2020-03-21T01:30:43.377Z
15758,c51ce4,ETH,2020-03-21T00:00:00.000Z,SELL,3.20191247155815,0.3,2020-03-21T01:36:17.015Z
15759,167909,BTC,2020-03-21T00:00:00.000Z,BUY,2.01147052281275,0.3,2020-03-21T04:04:49.528Z
15760,eccbc8,ETH,2020-03-21T00:00:00.000Z,BUY,5.07380278358777,0.3,2020-03-21T05:20:58.263Z
15761,eccbc8,ETH,2020-03-21T00:00:00.000Z,SELL,3.26988586897752,0.29,2020-03-21T07:22:17.247Z
15762,e4da3b,ETH,2020-03-21T00:00:00.000Z,BUY,4.57934507998605,0.3,2020-03-21T08:40:38.888Z
15763,c81e72,BTC,2020-03-21T00:00:00.000Z,BUY,1.08861448835324,0.13,2020-03-21T09:59:58.072Z
15764,aab323,ETH,2020-03-21T00:00:00.000Z,BUY,1.49044542498896,0.3,2020-03-21T12:12:40.018Z
15765,a87ff6,ETH,2020-03-21T00:00:00.000Z,BUY,9.7409829222612,0.3,2020-03-21T14:04:12.557Z
15766,c81e72,ETH,2020-03-21T00:00:00.000Z,BUY,5.13941997457362,0.2,2020-03-21T15:27:14.342Z
15767,a87ff6,ETH,2020-03-21T00:00:00.000Z,BUY,1.40961939014499,0.3,2020-03-21T15:27:55.524Z
15768,45c48c,BTC,2020-03-21T00:00:00.000Z,BUY,9.12730134014506,0.13,2020-03-21T15:30:03.605Z
15769,eccbc8,ETH,2020-03-21T00:00:00.000Z,SELL,2.50669450102134,0.13,2020-03-21T16:26:32.671Z
15770,a87ff6,BTC,2020-03-21T00:00:00.000Z,SELL,5.3602231844491,0.07,2020-03-21T16:27:34.186Z
15771,aab323,BTC,2020-03-21T00:00:00.000Z,SELL,1.63960636333126,0.17,2020-03-21T20:38:26.182Z
15772,eccbc8,ETH,2020-03-21T00:00:00.000Z,BUY,0.540067095842609,0.06,2020-03-21T22:49:11.415Z
15773,45c48c,ETH,2020-03-22T00:00:00.000Z,BUY,0.352670615305932,0.3,2020-03-22T00:47:37.597Z
15774,c20ad4,BTC,2020-03-22T00:00:00.000Z,BUY,3.89955436332432,0.3,2020-03-22T02:34:57.073Z
15775,6512bd,BTC,2020-03-22T00:00:00.000Z,BUY,2.74562063406254,0.3,2020-03-22T02:38:30.330Z
15776,c4ca42,ETH,2020-03-22T00:00:00.000Z,BUY,0.612538520481785,0.3,2020-03-22T03:50:28.920Z
15777,a87ff6,ETH,2020-03-22T00:00:00.000Z,BUY,8.21210603946835,0.3,2020-03-22T05:59:37.653Z
15778,c81e72,ETH,2020-03-22T00:00:00.000Z,BUY,1.09820367974461,0.3,2020-03-22T08:30:16.142Z
15779,c4ca42,BTC,2020-03-22T00:00:00.000Z,BUY,8.7616400553048,0.3,2020-03-22T08:42:37.691Z
15780,c20ad4,ETH,2020-03-22T00:00:00.000Z,SELL,9.70216203315129,0.3,2020-03-22T08:48:31.638Z
15781,a87ff6,ETH,2020-03-22T00:00:00.000Z,BUY,4.09323523138443,0.11,2020-03-22T09:01:45.244Z
15782,a87ff6,ETH,2020-03-22T00:00:00.000Z,BUY,3.91025027989915,0.3,2020-03-22T11:13:53.381Z
15783,45c48c,ETH,2020-03-22T00:00:00.000Z,BUY,3.96614574508671,0.3,2020-03-22T12:26:15.290Z
15784,6512bd,BTC,2020-03-22T00:00:00.000Z,SELL,8.36253799810269,0.3,2020-03-22T20:12:41.046Z
15785,c51ce4,ETH,2020-03-23T00:00:00.000Z,BUY,6.39790496008967,0.3,2020-03-23T02:04:25.850Z
15786,c51ce4,ETH,2020-03-23T00:00:00.000Z,BUY,8.96537423263457,0.3,2020-03-23T02:31:05.705Z
15787,c51ce4,ETH,2020-03-23T00:00:00.000Z,SELL,9.89709287398487,0.3,2020-03-23T03:06:39.968Z
15788,c20ad4,BTC,2020-03-23T00:00:00.000Z,BUY,0.0526810654104182,0.3,2020-03-23T05:03:11.506Z
15789,c51ce4,ETH,2020-03-23T00:00:00.000Z,BUY,7.81055411357119,0.3,2020-03-23T06:05:25.189Z
15790,d3d944,BTC,2020-03-23T00:00:00.000Z,BUY,5.1399092266475,0.3,2020-03-23T07:51:33.385Z
15791,c20ad4,ETH,2020-03-23T00:00:00.000Z,BUY,2.32221659863232,0.3,2020-03-23T09:01:26.816Z
15792,c4ca42,BTC,2020-03-23T00:00:00.000Z,BUY,1.72606045247473,0.3,2020-03-23T09:13:21.919Z
15793,6512bd,ETH,2020-03-23T00:00:00.000Z,BUY,0.172464350990715,0.14,2020-03-23T12:56:15.360Z
15794,6512bd,BTC,2020-03-23T00:00:00.000Z,BUY,3.01409679664278,0.3,2020-03-23T13:20:46.066Z
15795,a87ff6,BTC,2020-03-23T00:00:00.000Z,BUY,0.253585576411446,0.2,2020-03-23T14:37:38.976Z
15796,aab323,BTC,2020-03-23T00:00:00.000Z,BUY,8.76150110780411,0.21,2020-03-23T18:10:22.736Z
15797,eccbc8,BTC,2020-03-23T00:00:00.000Z,BUY,6.05417156732106,0.12,2020-03-23T18:26:20.723Z
15798,e4da3b,BTC,2020-03-23T00:00:00.000Z,SELL,8.79518842970061,0.2,2020-03-23T19:02:23.839Z
15799,c81e72,ETH,2020-03-23T00:00:00.000Z,BUY,1.40098789414484,0.3,2020-03-23T19:17:25.511Z
15800,d3d944,ETH,2020-03-23T00:00:00.000Z,BUY,0.973779269245192,0.18,2020-03-23T19:39:46.053Z
15801,e4da3b,ETH,2020-03-23T00:00:00.000Z,BUY,1.9349033711212,0.16,2020-03-23T20:22:04.586Z
15802,45c48c,ETH,2020-03-23T00:00:00.000Z,BUY,1.13526322370578,0.14,2020-03-23T21:05:43.929Z
15803,eccbc8,BTC,2020-03-23T00:00:00.000Z,BUY,2.29532657708081,0.3,2020-03-23T21:18:03.389Z
15804,a87ff6,BTC,2020-03-23T00:00:00.000Z,BUY,0.121313503378353,0.16,2020-03-23T22:46:14.664Z
15805,d3d944,BTC,2020-03-23T00:00:00.000Z,BUY,5.69797369996802,0.3,2020-03-23T22:48:57.119Z
15806,c81e72,ETH,2020-03-23T00:00:00.000Z,BUY,6.56485898858175,0.3,2020-03-23T23:58:39.274Z
15807,d3d944,BTC,2020-03-24T00:00:00.000Z,SELL,1.75632092035936,0.3,2020-03-24T00:26:18.192Z
15808,c4ca42,ETH,2020-03-24T00:00:00.000Z,BUY,2.58062322166285,0.3,2020-03-24T03:21:47.964Z
15809,6512bd,BTC,2020-03-24T00:00:00.000Z,BUY,9.30594323503346,0.3,2020-03-24T04:50:22.447Z
15810,e4da3b,BTC,2020-03-24T00:00:00.000Z,BUY,4.9200909386494,0.3,2020-03-24T06:55:14.552Z
15811,d3d944,BTC,2020-03-24T00:00:00.000Z,SELL,7.23080881878101,0.21,2020-03-24T08:02:40.290Z
15812,6512bd,ETH,2020-03-24T00:00:00.000Z,BUY,7.80262284010686,0.3,2020-03-24T08:38:03.549Z
15813,167909,ETH,2020-03-24T00:00:00.000Z,BUY,4.89661982398982,0.3,2020-03-24T10:31:16.571Z
15814,d3d944,BTC,2020-03-24T00:00:00.000Z,BUY,6.66019802318612,0.01,2020-03-24T10:57:28.255Z
15815,a87ff6,ETH,2020-03-24T00:00:00.000Z,BUY,0.924870003809382,0.3,2020-03-24T14:05:50.028Z
15816,167909,BTC,2020-03-24T00:00:00.000Z,BUY,6.60698507780996,0.3,2020-03-24T16:35:39.640Z
15817,8f14e4,ETH,2020-03-24T00:00:00.000Z,BUY,6.57326228436542,0.16,2020-03-24T18:33:42.196Z
15818,45c48c,BTC,2020-03-24T00:00:00.000Z,BUY,3.06533357409666,0.02,2020-03-24T20:46:05.050Z
15819,e4da3b,ETH,2020-03-24T00:00:00.000Z,BUY,5.71084441693312,0.3,2020-03-24T22:02:29.479Z
15820,c81e72,ETH,2020-03-24T00:00:00.000Z,SELL,2.21826436933245,0.3,2020-03-24T23:14:00.369Z
15821,6512bd,BTC,2020-03-25T00:00:00.000Z,BUY,0.508840877609025,0.3,2020-03-25T03:07:52.381Z
15822,aab323,BTC,2020-03-25T00:00:00.000Z,BUY,0.217577211587958,0.3,2020-03-25T05:46:54.404Z
15823,c4ca42,ETH,2020-03-25T00:00:00.000Z,BUY,4.68721016523521,0.3,2020-03-25T07:47:02.138Z
15824,c81e72,ETH,2020-03-25T00:00:00.000Z,BUY,6.48552373219953,0.01,2020-03-25T08:48:44.473Z
15825,eccbc8,BTC,2020-03-25T00:00:00.000Z,BUY,1.19862524859524,0.24,2020-03-25T10:17:18.698Z
15826,8f14e4,ETH,2020-03-25T00:00:00.000Z,BUY,3.104244941815,0.3,2020-03-25T13:16:36.030Z
15827,c51ce4,ETH,2020-03-25T00:00:00.000Z,BUY,0.087126851457846,0.14,2020-03-25T13:42:37.138Z
15828,c20ad4,BTC,2020-03-25T00:00:00.000Z,BUY,9.18703836592041,0.3,2020-03-25T14:51:38.412Z
15829,167909,BTC,2020-03-25T00:00:00.000Z,BUY,8.14960378658188,0.25,2020-03-25T15:24:39.572Z
15830,45c48c,ETH,2020-03-26T00:00:00.000Z,BUY,3.18265509596447,0.21,2020-03-26T00:10:16.401Z
15831,c20ad4,BTC,2020-03-26T00:00:00.000Z,BUY,7.04793218315064,0.21,2020-03-26T02:51:19.822Z
15832,45c48c,ETH,2020-03-26T00:00:00.000Z,BUY,8.54390833664123,0.3,2020-03-26T03:38:55.131Z
15833,6512bd,ETH,2020-03-26T00:00:00.000Z,BUY,2.57857443077459,0.3,2020-03-26T03:45:43.777Z
15834,c81e72,BTC,2020-03-26T00:00:00.000Z,BUY,8.13443458224096,0,2020-03-26T09:17:11.443Z
15835,167909,BTC,2020-03-26T00:00:00.000Z,SELL,0.820444110032064,0.17,2020-03-26T09:57:59.227Z
15836,c81e72,ETH,2020-03-26T00:00:00.000Z,BUY,9.01046091679081,0.27,2020-03-26T10:58:37.641Z
15837,6512bd,BTC,2020-03-26T00:00:00.000Z,BUY,1.23987893702211,0.05,2020-03-26T11:47:16.461Z
15838,6512bd,BTC,2020-03-26T00:00:00.000Z,BUY,5.73750826026735,0.01,2020-03-26T13:09:35.478Z
15839,e4da3b,BTC,2020-03-26T00:00:00.000Z,BUY,9.86965456364938,0.3,2020-03-26T13:52:48.005Z
15840,c4ca42,ETH,2020-03-26T00:00:00.000Z,SELL,7.32973549837556,0.3,2020-03-26T14:42:55.749Z
15841,a87ff6,ETH,2020-03-26T00:00:00.000Z,BUY,0.221114668798172,0,2020-03-26T16:21:10.686Z
15842,c81e72,ETH,2020-03-26T00:00:00.000Z,BUY,3.56627869032966,0.3,2020-03-26T16:21:29.083Z
15843,c51ce4,ETH,2020-03-26T00:00:00.000Z,BUY,0.585136923407639,0.3,2020-03-26T16:37:46.911Z
15844,c4ca42,ETH,2020-03-26T00:00:00.000Z,BUY,9.65045626947624,0.3,2020-03-26T17:34:49.440Z
15845,167909,ETH,2020-03-26T00:00:00.000Z,SELL,4.84276003317678,0.3,2020-03-26T19:01:39.249Z
15846,8f14e4,BTC,2020-03-26T00:00:00.000Z,BUY,1.39122988214876,0.19,2020-03-26T22:23:45.978Z
15847,c4ca42,BTC,2020-03-26T00:00:00.000Z,BUY,5.2044110044115,0.3,2020-03-26T22:47:21.614Z
15848,167909,ETH,2020-03-27T00:00:00.000Z,BUY,5.29931432463822,0.3,2020-03-27T00:16:54.675Z
15849,d3d944,BTC,2020-03-27T00:00:00.000Z,SELL,9.25542719681641,0.3,2020-03-27T00:17:51.391Z
15850,c20ad4,ETH,2020-03-27T00:00:00.000Z,BUY,5.92603849949921,0.24,2020-03-27T02:46:09.089Z
15851,c4ca42,BTC,2020-03-27T00:00:00.000Z,BUY,2.7657791153214,0.3,2020-03-27T08:04:31.785Z
15852,c20ad4,BTC,2020-03-27T00:00:00.000Z,BUY,0.761192395497012,0.13,2020-03-27T11:07:45.603Z
15853,c9f0f8,ETH,2020-03-27T00:00:00.000Z,BUY,0.402762036731481,0.02,2020-03-27T11:14:08.657Z
15854,c9f0f8,BTC,2020-03-27T00:00:00.000Z,BUY,8.3949165201383,0.3,2020-03-27T16:49:24.093Z
15855,aab323,BTC,2020-03-27T00:00:00.000Z,BUY,0.273547661901468,0.3,2020-03-27T17:15:09.681Z
15856,45c48c,ETH,2020-03-27T00:00:00.000Z,BUY,8.85396742880896,0.3,2020-03-27T21:07:57.406Z
15857,c9f0f8,ETH,2020-03-27T00:00:00.000Z,BUY,9.24648014328195,0.3,2020-03-27T22:12:52.546Z
15858,c20ad4,ETH,2020-03-28T00:00:00.000Z,BUY,1.16379597067915,0.3,2020-03-28T01:05:24.309Z
15859,c81e72,BTC,2020-03-28T00:00:00.000Z,SELL,0.446708858759202,0,2020-03-28T05:33:33.850Z
15860,167909,BTC,2020-03-28T00:00:00.000Z,SELL,4.10242152532586,0.3,2020-03-28T09:03:15.892Z
15861,167909,BTC,2020-03-28T00:00:00.000Z,BUY,8.36764704959453,0.16,2020-03-28T09:09:40.498Z
15862,e4da3b,ETH,2020-03-28T00:00:00.000Z,BUY,9.09600334632149,0.3,2020-03-28T10:03:31.370Z
15863,aab323,BTC,2020-03-28T00:00:00.000Z,BUY,0.797173830451818,0.3,2020-03-28T16:51:11.204Z
15864,45c48c,ETH,2020-03-28T00:00:00.000Z,BUY,8.95690704631253,0.3,2020-03-28T18:09:22.906Z
15865,6512bd,BTC,2020-03-28T00:00:00.000Z,BUY,0.0212442901839793,0.11,2020-03-28T23:52:26.136Z
15866,c9f0f8,ETH,2020-03-29T00:00:00.000Z,SELL,5.15217090289159,0.15,2020-03-29T02:47:19.859Z
